Invoice,Chk/Ref,Type,Order,Customer,Amount,Date,Due Date,Paid Date
152871,0,Invoices,S034334,Cust3,541.00,11/1/2012,12/1/2012,1/14/2013
152875,0,Invoices,S034369,Cust3,"10,275.00",11/2/2012,12/2/2012,1/14/2013
152877,0,Invoices,S034411,Cust3,"1,624.50",11/2/2012,12/2/2012,1/14/2013
152879,0,Invoices,S034484,Cust3,"1,390.00",11/2/2012,12/2/2012,1/14/2013
152915,0,Invoices,S034346,Cust3,"4,860.00",11/5/2012,12/5/2012,1/14/2013
152919,0,Invoices,S034380,Cust3,"1,680.00",11/6/2012,12/6/2012,1/14/2013
152955,0,Invoices,S034638,Cust3,213.50,11/8/2012,12/8/2012,1/14/2013
152963,0,Invoices,S034755,Cust3,50.00,11/8/2012,12/8/2012,1/14/2013
152971,0,Invoices,S034483,Cust3,"1,082.00",11/9/2012,12/9/2012,1/14/2013
152977,0,Invoices,S034747,Cust3,120.00,11/9/2012,12/9/2012,1/14/2013
152996,0,Invoices,S034429,Cust3,"2,331.00",11/12/2012,12/12/2012,2/4/2013
153009,0,Invoices,S034448,Cust3,"1,451.00",11/13/2012,12/13/2012,2/4/2013
153037,0,Invoices,S034406,Cust3,839.00,11/16/2012,12/16/2012,2/4/2013
153038,0,Invoices,S034482,Cust3,"2,322.00",11/16/2012,12/16/2012,2/4/2013
153039,0,Invoices,S034497,Cust3,855.00,11/16/2012,12/16/2012,2/4/2013
153118,0,Invoices,S034336,Cust3,"4,850.00",11/21/2012,12/21/2012,2/4/2013
153143,0,Invoices,S034878,Cust3,50.00,11/26/2012,12/26/2012,2/4/2013
153144,0,Invoices,S034879,Cust3,50.00,11/26/2012,12/26/2012,2/4/2013
153152,0,Invoices,S034112,Cust3,"3,210.00",11/27/2012,12/27/2012,2/4/2013
153153,0,Invoices,S034502,Cust3,720.00,11/27/2012,12/27/2012,2/4/2013
153154,0,Invoices,S034503,Cust3,"4,437.00",11/27/2012,12/27/2012,2/4/2013
153155,0,Invoices,S034545,Cust3,775.00,11/27/2012,12/27/2012,2/4/2013
153160,0,Invoices,S034493,Cust3,"3,496.00",11/28/2012,12/28/2012,2/4/2013
153194,0,Invoices,S034523,Cust3,"3,003.00",11/29/2012,12/29/2012,2/4/2013
153199,0,Invoices,,Cust3,100.00,11/30/2012,11/30/2012,2/4/2013
153200,0,Invoices,,Cust3,"1,200.00",11/30/2012,11/30/2012,2/4/2013
153204,0,Invoices,S034556,Cust3,"19,344.00",11/30/2012,12/30/2012,2/4/2013
153205,0,Invoices,S034578,Cust3,"1,182.00",11/30/2012,12/30/2012,2/4/2013
153212,0,Invoices,S034682,Cust3,"1,808.00",11/30/2012,12/30/2012,2/4/2013
153224,0,Invoices,S034498,Cust3,"1,159.00",11/30/2012,12/30/2012,2/4/2013
153242,0,Invoices,S034881,Cust3,91.00,12/3/2012,1/2/2013,2/8/2013
153258,0,Invoices,S034405,Cust3,453.00,12/4/2012,1/3/2013,2/8/2013
153295,0,Invoices,S034603,Cust3,"3,246.00",12/7/2012,1/6/2013,2/8/2013
153319,0,Invoices,S034681,Cust3,"1,837.00",12/10/2012,1/9/2013,2/8/2013
153332,0,Invoices,S034987,Cust3,50.00,12/10/2012,1/9/2013,2/8/2013
153335,0,Invoices,S034563,Cust3,"10,590.00",12/11/2012,1/10/2013,2/8/2013
153336,0,Invoices,S034598,Cust3,"2,001.00",12/11/2012,1/10/2013,2/21/2013
153346,0,Invoices,S034580,Cust3,"3,694.00",12/12/2012,1/11/2013,2/21/2013
153350,0,Invoices,S034883,Cust3,171.50,12/12/2012,1/11/2013,2/21/2013
153361,0,Invoices,S034952,Cust3,171.50,12/13/2012,1/12/2013,2/8/2013
153362,0,Invoices,S035006,Cust3,105.50,12/13/2012,1/12/2013,2/8/2013
153363,0,Invoices,S034604,Cust3,667.00,12/13/2012,1/12/2013,2/8/2013
153364,0,Invoices,S034605,Cust3,573.00,12/13/2012,1/12/2013,2/21/2013
153365,0,Invoices,S034726,Cust3,"3,016.00",12/13/2012,1/12/2013,2/21/2013
153369,0,Invoices,S034953,Cust3,111.50,12/13/2012,1/12/2013,2/21/2013
153370,0,Invoices,S034979,Cust3,50.00,12/13/2012,1/12/2013,2/21/2013
153371,0,Invoices,S034996,Cust3,50.00,12/13/2012,1/12/2013,2/21/2013
153372,0,Invoices,S035021,Cust3,50.00,12/13/2012,1/12/2013,2/21/2013
153377,0,Invoices,S034588,Cust3,"2,300.00",12/14/2012,1/13/2013,2/21/2013
153378,0,Invoices,S034599,Cust3,650.00,12/14/2012,1/13/2013,2/21/2013
153379,0,Invoices,S034642,Cust3,"11,268.00",12/14/2012,1/13/2013,2/21/2013
153380,0,Invoices,S034644,Cust3,639.00,12/14/2012,1/13/2013,2/21/2013
153381,0,Invoices,S034805,Cust3,300.00,12/14/2012,1/13/2013,2/21/2013
153412,0,Invoices,S034522,Cust3,210.00,12/17/2012,1/16/2013,2/21/2013
153413,0,Invoices,S034639,Cust3,641.00,12/17/2012,1/16/2013,2/21/2013
153416,0,Invoices,S034856,Cust3,"1,695.00",12/17/2012,1/16/2013,2/21/2013
153433,0,Invoices,S034771,Cust3,795.00,12/18/2012,1/17/2013,2/21/2013
153445,0,Invoices,S034640,Cust3,"5,484.00",12/19/2012,1/18/2013,2/21/2013
153446,0,Invoices,S034882,Cust3,110.00,12/19/2012,1/18/2013,2/21/2013
153448,0,Invoices,S034910,Cust3,"4,632.00",12/19/2012,1/18/2013,2/21/2013
153461,0,Invoices,S034579,Cust3,"8,272.00",12/20/2012,1/19/2013,2/21/2013
153467,0,Invoices,S034957,Cust3,75.00,12/20/2012,1/19/2013,2/21/2013
153470,0,Invoices,S035032,Cust3,347.00,12/20/2012,1/19/2013,2/21/2013
153479,0,Invoices,S035090,Cust3,50.00,12/20/2012,1/19/2013,2/21/2013
153486,0,Invoices,S034634,Cust3,963.00,12/24/2012,1/23/2013,3/7/2013
153487,0,Invoices,S034685,Cust3,"15,638.00",12/24/2012,1/23/2013,3/7/2013
153488,0,Invoices,S034804,Cust3,"4,521.00",12/24/2012,1/23/2013,3/7/2013
153489,0,Invoices,S034855,Cust3,341.00,12/24/2012,1/23/2013,3/7/2013
153490,0,Invoices,S034857,Cust3,785.00,12/24/2012,1/23/2013,3/7/2013
153491,0,Invoices,S034968,Cust3,858.00,12/24/2012,1/23/2013,3/7/2013
153544,0,Invoices,,Cust3,100.00,12/31/2012,12/31/2012,3/7/2013
153546,0,Invoices,,Cust3,"2,437.50",12/31/2012,12/31/2012,3/7/2013
153561,0,Invoices,S034790,Cust3,"3,030.00",1/2/2013,2/1/2013,3/11/2013
153564,0,Invoices,S035003,Cust3,451.50,1/2/2013,2/1/2013,3/11/2013
153577,0,Invoices,S034758,Cust3,"7,448.00",1/4/2013,2/3/2013,3/11/2013
153626,0,Invoices,S034897,Cust3,"1,731.00",1/7/2013,2/6/2013,3/11/2013
153660,0,Invoices,S034889,Cust3,563.00,1/9/2013,2/8/2013,3/11/2013
153678,0,Invoices,S035068,Cust3,323.00,1/10/2013,2/9/2013,3/11/2013
153702,0,Invoices,S034877,Cust3,"4,754.00",1/14/2013,2/13/2013,4/1/2013
153705,0,Invoices,S035011,Cust3,837.00,1/14/2013,2/13/2013,4/1/2013
153729,0,Invoices,S034966,Cust3,"2,488.00",1/16/2013,2/15/2013,4/5/2013
153731,0,Invoices,S035065,Cust3,523.00,1/16/2013,2/15/2013,4/5/2013
153753,0,Invoices,S034954,Cust3,"5,802.00",1/17/2013,2/16/2013,4/12/2013
153754,0,Invoices,S035017,Cust3,667.00,1/17/2013,2/16/2013,4/12/2013
153755,0,Invoices,S035097,Cust3,719.00,1/17/2013,2/16/2013,4/12/2013
153756,0,Invoices,S035196,Cust3,175.00,1/17/2013,2/16/2013,4/12/2013
153773,0,Invoices,S035102,Cust3,915.00,1/18/2013,2/17/2013,4/12/2013
153774,0,Invoices,S035115,Cust3,513.00,1/18/2013,2/17/2013,4/12/2013
153777,0,Invoices,S035186,Cust3,120.00,1/18/2013,2/17/2013,4/12/2013
153778,0,Invoices,S035187,Cust3,60.00,1/18/2013,2/17/2013,4/12/2013
153818,0,Invoices,S034988,Cust3,"1,436.00",1/23/2013,2/22/2013,4/12/2013
153819,0,Invoices,S034989,Cust3,"1,436.00",1/23/2013,2/22/2013,4/22/2013
153820,0,Invoices,S035073,Cust3,627.00,1/23/2013,2/22/2013,4/22/2013
153834,0,Invoices,S034797,Cust3,50.00,1/25/2013,2/24/2013,4/22/2013
153835,0,Invoices,S034795,Cust3,155.00,1/25/2013,2/24/2013,4/22/2013
153838,0,Invoices,S035162,Cust3,113.00,1/24/2013,2/23/2013,4/22/2013
153852,0,Invoices,S035106,Cust3,"1,059.00",1/25/2013,2/24/2013,4/22/2013
153853,0,Invoices,S035151,Cust3,"1,153.00",1/25/2013,2/24/2013,4/22/2013
153854,0,Invoices,S035156,Cust3,901.00,1/25/2013,2/24/2013,4/22/2013
153855,0,Invoices,S035171,Cust3,240.00,1/25/2013,2/24/2013,4/29/2013
153865,0,Invoices,S034997,Cust3,"7,800.00",1/28/2013,2/27/2013,4/22/2013
153927,0,Invoices,,Cust3,306.25,1/31/2013,1/31/2013,4/22/2013
153928,0,Invoices,,Cust3,100.00,1/31/2013,1/31/2013,4/22/2013
153930,0,Invoices,,Cust3,525.00,1/31/2013,1/31/2013,4/22/2013
153948,0,Invoices,S035362,Cust3,50.00,2/1/2013,3/3/2013,4/22/2013
153972,0,Invoices,S035363,Cust3,190.00,2/5/2013,3/7/2013,4/22/2013
154010,0,Invoices,S035197,Cust3,100.50,2/7/2013,3/9/2013,4/22/2013
154025,0,Invoices,S035109,Cust3,651.50,2/8/2013,3/10/2013,4/22/2013
154026,0,Invoices,S035170,Cust3,573.00,2/8/2013,3/10/2013,4/22/2013
154028,0,Invoices,S035396,Cust3,50.00,2/8/2013,3/10/2013,4/22/2013
154042,0,Invoices,S035216,Cust3,"7,029.00",2/11/2013,3/13/2013,4/22/2013
154057,0,Invoices,S035256,Cust3,105.00,2/12/2013,3/14/2013,4/22/2013
154066,0,Invoices,S035238,Cust3,"7,188.00",2/13/2013,3/15/2013,4/29/2013
154126,0,Invoices,S035330,Cust3,"2,970.00",2/20/2013,3/22/2013,4/29/2013
154129,0,Invoices,S035417,Cust3,143.00,2/20/2013,3/22/2013,4/29/2013
154151,0,Invoices,S035364,Cust3,680.00,2/22/2013,3/24/2013,4/29/2013
154214,0,Invoices,,Cust3,100.00,2/28/2013,2/28/2013,5/6/2013
154258,0,Invoices,S035163,Cust3,"1,283.00",3/4/2013,4/3/2013,5/6/2013
154271,0,Invoices,S035398,Cust3,662.00,3/5/2013,4/4/2013,5/6/2013
154306,0,Invoices,S035419,Cust3,985.00,3/8/2013,4/7/2013,5/6/2013
154307,0,Invoices,S035423,Cust3,896.00,3/8/2013,4/7/2013,5/6/2013
154310,0,Invoices,S035608,Cust3,50.00,3/8/2013,4/7/2013,5/6/2013
154322,0,Invoices,S034998,Cust3,474.00,3/11/2013,4/10/2013,5/6/2013
154360,0,Invoices,S035475,Cust3,541.00,3/15/2013,4/14/2013,5/6/2013
154365,0,Invoices,S035533,Cust3,51.50,3/15/2013,4/14/2013,5/6/2013
154418,0,Invoices,S035397,Cust3,"12,360.00",3/20/2013,4/19/2013,5/13/2013
154420,0,Invoices,S035474,Cust3,627.00,3/20/2013,4/19/2013,5/6/2013
154454,0,Invoices,S035473,Cust3,"4,421.00",3/22/2013,4/21/2013,5/23/2013
154458,0,Invoices,S035560,Cust3,"3,387.00",3/22/2013,4/21/2013,5/23/2013
154481,0,Invoices,S035603,Cust3,"3,559.00",3/25/2013,4/24/2013,5/23/2013
154483,0,Invoices,S035635,Cust3,535.50,3/25/2013,4/24/2013,5/23/2013
154535,0,Invoices,S035555,Cust3,"7,000.00",3/29/2013,4/28/2013,
154546,0,Invoices,,Cust3,100.00,,3/31/2013,
154581,0,Invoices,S035617,Cust3,839.00,4/3/2013,5/3/2013,
154582,0,Invoices,S035619,Cust3,485.00,4/3/2013,5/3/2013,
154587,0,Invoices,S035818,Cust3,58.00,4/3/2013,5/3/2013,
154712,0,Invoices,S035552,Cust3,"4,182.00",4/15/2013,5/15/2013,
154713,0,Invoices,S035616,Cust3,"1,209.00",4/15/2013,5/15/2013,
154714,0,Invoices,S035636,Cust3,"2,355.00",4/15/2013,5/15/2013,
154716,0,Invoices,S035694,Cust3,403.00,4/15/2013,5/15/2013,
154717,0,Invoices,S035720,Cust3,"1,113.00",4/15/2013,5/15/2013,
154720,0,Invoices,S035751,Cust3,341.00,4/15/2013,5/15/2013,
154724,0,Invoices,S035802,Cust3,"1,350.00",4/15/2013,5/15/2013,
154813,0,Invoices,S035620,Cust3,987.00,4/22/2013,5/22/2013,
154815,0,Invoices,S035927,Cust3,50.00,4/22/2013,5/22/2013,
154816,0,Invoices,S035928,Cust3,68.54,4/22/2013,5/22/2013,
154828,0,Invoices,S035691,Cust3,"2,758.00",4/23/2013,5/23/2013,
154829,0,Invoices,S035748,Cust3,"1,186.00",4/23/2013,5/23/2013,
154830,0,Invoices,S035749,Cust3,"1,186.00",4/23/2013,5/23/2013,
154842,0,Invoices,S035696,Cust3,885.00,4/24/2013,5/24/2013,
154843,0,Invoices,S035768,Cust3,"15,574.00",4/24/2013,5/24/2013,
154845,0,Invoices,S035801,Cust3,972.62,4/24/2013,5/24/2013,
154864,0,Invoices,S035670,Cust3,343.00,4/26/2013,5/26/2013,
154865,0,Invoices,S035750,Cust3,508.00,4/26/2013,5/26/2013,
154945,0,Invoices,,Cust3,306.25,4/30/2013,4/30/2013,
154946,0,Invoices,,Cust3,0.00,4/30/2013,4/30/2013,
154947,0,Invoices,,Cust3,"1,387.50",4/30/2013,4/30/2013,
145877,0,Invoices,S029859,Cust4,"2,994.30",4/26/2011,5/26/2011,5/9/2011
146123,0,Invoices,S029889,Cust4,"9,196.20",5/12/2011,6/11/2011,5/24/2011
146280,0,Invoices,S030074,Cust4,"12,027.60",5/27/2011,6/26/2011,6/7/2011
146334,0,Invoices,S030244,Cust4,"5,622.89",6/2/2011,7/2/2011,6/15/2011
146472,0,Invoices,S029808,Cust4,"9,629.00",6/15/2011,7/15/2011,6/15/2011
146479,0,Invoices,S030184,Cust4,"2,649.60",6/15/2011,7/15/2011,7/15/2011
146485,0,Invoices,S029808,Cust4,"8,666.10",6/15/2011,7/15/2011,7/15/2011
146583,0,Invoices,S030340,Cust4,"1,080.00",6/23/2011,7/23/2011,7/25/2011
146648,0,Invoices,S030158,Cust4,"1,296.90",6/30/2011,7/30/2011,8/12/2011
146762,0,Invoices,S030158,Cust4,"13,814.10",7/8/2011,8/7/2011,8/10/2011
146792,0,Invoices,S030531,Cust4,"2,270.27",7/12/2011,8/11/2011,8/12/2011
146793,0,Invoices,S030530,Cust4,371.70,7/12/2011,8/11/2011,8/12/2011
146794,0,Invoices,S030079,Cust4,"1,304.10",7/12/2011,8/11/2011,8/12/2011
146860,0,Invoices,S030574,Cust4,272.70,7/18/2011,8/17/2011,8/18/2011
147125,0,Invoices,S030576,Cust4,"1,092.60",8/4/2011,9/3/2011,9/6/2011
147569,0,Invoices,S030827,Cust4,"1,719.50",9/6/2011,10/6/2011,10/10/2011
147857,0,Invoices,S030923,Cust4,"3,078.92",9/28/2011,10/28/2011,10/19/2011
147938,0,Invoices,S030901,Cust4,"4,292.00",10/4/2011,11/3/2011,10/4/2011
147939,0,Invoices,S031021,Cust4,"5,707.00",10/4/2011,11/3/2011,10/4/2011
147945,0,Invoices,S030901,Cust4,"4,077.40",10/4/2011,11/3/2011,10/17/2011
147946,0,Invoices,S031021,Cust4,"5,421.65",10/4/2011,11/3/2011,10/17/2011
148237,0,Invoices,S031435,Cust4,653.60,10/26/2011,11/25/2011,11/7/2011
148238,0,Invoices,S031183,Cust4,"12,704.35",10/26/2011,11/25/2011,11/7/2011
148405,0,Invoices,S030939,Cust4,"5,442.55",11/11/2011,12/11/2011,11/23/2011
148447,0,Invoices,S030867,Cust4,"11,055.15",11/14/2011,12/14/2011,11/28/2011
148560,0,Invoices,S031725,Cust4,266.00,11/22/2011,12/22/2011,12/5/2011
148636,0,Invoices,S031750,Cust4,"1,593.15",12/1/2011,12/31/2011,1/18/2012
149216,0,Invoices,S032066,Cust4,"2,988.70",1/25/2012,2/24/2012,2/6/2012
149217,0,Invoices,S032119,Cust4,"4,210.40",1/25/2012,2/24/2012,2/6/2012
149466,0,Invoices,S032376,Cust4,71.12,2/14/2012,3/15/2012,2/27/2012
149570,0,Invoices,S032325,Cust4,"2,707.50",2/24/2012,3/25/2012,3/15/2012
149638,0,Invoices,S032243,Cust4,"4,607.50",2/29/2012,3/30/2012,3/15/2012
149695,0,Invoices,S032309,Cust4,"9,636.80",3/5/2012,4/4/2012,3/16/2012
149789,0,Invoices,S032481,Cust4,"1,686.25",3/12/2012,4/11/2012,3/26/2012
149790,0,Invoices,S032412,Cust4,"4,035.60",3/12/2012,4/11/2012,3/26/2012
149791,0,Invoices,S032458,Cust4,57.00,3/12/2012,4/11/2012,3/26/2012
149870,0,Invoices,S032433,Cust4,"2,098.55",3/16/2012,4/15/2012,3/28/2012
149981,0,Invoices,S032576,Cust4,"4,933.35",3/26/2012,4/25/2012,4/9/2012
150077,0,Invoices,S032612,Cust4,"7,193.40",4/3/2012,5/3/2012,4/16/2012
150147,0,Invoices,S032615,Cust4,"2,208.75",4/11/2012,5/11/2012,4/23/2012
150151,0,Invoices,S032649,Cust4,"3,698.26",4/11/2012,5/11/2012,4/23/2012
150376,0,Invoices,S032773,Cust4,"2,885.15",4/27/2012,5/27/2012,5/9/2012
150395,0,Invoices,S032898,Cust4,"2,135.60",4/30/2012,5/30/2012,5/11/2012
150396,0,Invoices,S032866,Cust4,"3,476.05",4/30/2012,5/30/2012,5/11/2012
150647,0,Invoices,S033013,Cust4,"9,049.70",5/21/2012,6/20/2012,6/1/2012
150657,0,Invoices,S033148,Cust4,266.00,5/21/2012,6/20/2012,6/1/2012
150724,0,Invoices,S033036,Cust4,"2,482.35",5/23/2012,6/22/2012,6/4/2012
150725,0,Invoices,S033103,Cust4,"2,119.45",5/23/2012,6/22/2012,6/4/2012
150791,0,Invoices,S033109,Cust4,"2,652.40",5/29/2012,6/28/2012,6/11/2012
150792,0,Invoices,S032663,Cust4,"3,282.25",5/29/2012,6/28/2012,6/11/2012
150895,0,Invoices,S033231,Cust4,"1,965.55",6/4/2012,7/4/2012,6/15/2012
150896,0,Invoices,S033267,Cust4,253.65,6/4/2012,7/4/2012,6/15/2012
150897,0,Invoices,S033266,Cust4,63.65,6/4/2012,7/4/2012,6/15/2012
150948,0,Invoices,S033156,Cust4,597.55,6/8/2012,7/8/2012,7/12/2012
150953,0,Invoices,S033330,Cust4,"3,456.10",6/8/2012,7/8/2012,6/19/2012
151094,0,Invoices,S033345,Cust4,"3,225.25",6/20/2012,7/20/2012,7/2/2012
151095,0,Invoices,S033379,Cust4,268.85,6/20/2012,7/20/2012,7/2/2012
151096,0,Invoices,S033449,Cust4,97.85,6/20/2012,7/20/2012,7/2/2012
151116,0,Invoices,S033131,Cust4,"15,871.65",6/21/2012,7/21/2012,7/5/2012
151206,0,Invoices,S033136,Cust4,"4,969.45",6/27/2012,7/27/2012,7/9/2012
151207,0,Invoices,S033388,Cust4,"1,482.95",6/27/2012,7/27/2012,7/9/2012
151208,0,Invoices,S033280,Cust4,"3,578.65",6/27/2012,7/27/2012,7/9/2012
151219,0,Invoices,S033500,Cust4,222.30,6/28/2012,7/28/2012,7/12/2012
151378,0,Invoices,S033473,Cust4,568.10,7/9/2012,8/8/2012,7/23/2012
151381,0,Invoices,S033533,Cust4,"1,026.95",7/9/2012,8/8/2012,7/23/2012
151382,0,Invoices,S033565,Cust4,176.00,7/9/2012,8/8/2012,7/11/2012
151383,0,Invoices,S033607,Cust4,104.50,7/9/2012,8/8/2012,7/23/2012
151390,0,Invoices,S033565,Cust4,167.20,7/9/2012,8/8/2012,7/23/2012
151393,0,Invoices,S033648,Cust4,944.30,7/9/2012,8/8/2012,7/23/2012
151436,0,Invoices,S033323,Cust4,"30,191.00",7/12/2012,8/11/2012,7/24/2012
151437,0,Invoices,S033132,Cust4,"5,742.75",7/12/2012,8/11/2012,7/24/2012
151450,0,Invoices,S033591,Cust4,"12,749.95",7/13/2012,8/12/2012,7/24/2012
151527,0,Invoices,S033202,Cust4,"9,857.20",7/18/2012,8/17/2012,7/30/2012
151634,0,Invoices,S033706,Cust4,980.00,7/25/2012,8/24/2012,8/6/2012
151645,0,Invoices,S033397,Cust4,"5,533.75",7/26/2012,8/25/2012,8/7/2012
151646,0,Invoices,S033576,Cust4,"5,722.80",7/26/2012,8/25/2012,8/7/2012
151825,0,Invoices,S033876,Cust4,313.00,8/8/2012,9/7/2012,8/22/2012
151826,0,Invoices,S033763,Cust4,"11,110.25",8/8/2012,9/7/2012,8/20/2012
151827,0,Invoices,S033877,Cust4,43.70,8/8/2012,9/7/2012,8/20/2012
151828,0,Invoices,S033936,Cust4,253.65,8/8/2012,9/7/2012,8/22/2012
151842,0,Invoices,S033876,Cust4,297.35,8/8/2012,9/7/2012,8/22/2012
151923,0,Invoices,S033765,Cust4,"9,462.95",8/16/2012,9/15/2012,8/29/2012
151924,0,Invoices,S033975,Cust4,"1,407.90",8/16/2012,9/15/2012,8/29/2012
151925,0,Invoices,S033756,Cust4,"2,546.00",8/16/2012,9/15/2012,8/29/2012
151926,0,Invoices,S033838,Cust4,"2,153.65",8/16/2012,9/15/2012,8/29/2012
151989,0,Invoices,S033579,Cust4,"2,779.70",8/21/2012,9/20/2012,9/4/2012
151990,0,Invoices,S033757,Cust4,"8,509.15",8/21/2012,9/20/2012,9/4/2012
151991,0,Invoices,S033866,Cust4,"4,286.40",8/21/2012,9/20/2012,9/4/2012
151992,0,Invoices,S033988,Cust4,871.15,8/21/2012,9/20/2012,9/4/2012
151993,0,Invoices,S034007,Cust4,264.10,8/21/2012,9/20/2012,9/4/2012
152194,0,Invoices,S034093,Cust4,227.05,9/6/2012,10/6/2012,10/8/2012
152195,0,Invoices,S033979,Cust4,"5,783.00",9/6/2012,10/6/2012,9/11/2012
152246,0,Invoices,S033979,Cust4,"5,493.85",9/6/2012,10/6/2012,10/8/2012
152279,0,Invoices,S034169,Cust4,741.95,9/13/2012,10/13/2012,10/15/2012
152280,0,Invoices,S034132,Cust4,"3,489.35",9/13/2012,10/13/2012,9/26/2012
152447,0,Invoices,S034064,Cust4,"3,378.10",9/27/2012,10/27/2012,10/10/2012
152495,0,Invoices,S034065,Cust4,"24,432.10",10/2/2012,11/1/2012,10/15/2012
152565,0,Invoices,S034363,Cust4,595.65,10/8/2012,11/7/2012,10/19/2012
152745,0,Invoices,S034515,Cust4,9.03,10/18/2012,11/17/2012,10/31/2012
152841,0,Invoices,S034447,Cust4,"25,697.50",10/29/2012,11/28/2012,11/9/2012
152855,0,Invoices,S034454,Cust4,"1,606.45",10/31/2012,11/30/2012,11/13/2012
152856,0,Invoices,S034067,Cust4,"13,542.25",10/31/2012,11/30/2012,11/13/2012
152981,0,Invoices,S034525,Cust4,141.55,11/9/2012,12/9/2012,11/20/2012
152982,0,Invoices,S034417,Cust4,"1,869.60",11/9/2012,12/9/2012,11/20/2012
152983,0,Invoices,S034424,Cust4,"5,424.50",11/9/2012,12/9/2012,11/20/2012
152984,0,Invoices,S034378,Cust4,"4,812.70",11/9/2012,12/9/2012,11/20/2012
152986,0,Invoices,S034410,Cust4,"6,445.75",11/9/2012,12/9/2012,11/20/2012
153120,0,Invoices,S034526,Cust4,"7,166.80",11/21/2012,12/21/2012,12/4/2012
153187,0,Invoices,S034932,Cust4,35.20,11/30/2012,12/30/2012,12/13/2012
153189,0,Invoices,S034691,Cust4,836.95,11/29/2012,12/29/2012,12/13/2012
153452,0,Invoices,S035046,Cust4,128.55,12/19/2012,1/18/2013,1/21/2013
153454,0,Invoices,S034888,Cust4,527.25,12/19/2012,1/18/2013,1/21/2013
153548,0,Invoices,S035037,Cust4,551.95,12/31/2012,1/30/2013,1/11/2013
153715,0,Invoices,S035119,Cust4,259.35,1/14/2013,2/13/2013,1/25/2013
153716,0,Invoices,S034066,Cust4,"5,615.45",1/14/2013,2/13/2013,1/25/2013
153805,0,Invoices,S035178,Cust4,"2,658.10",1/22/2013,2/21/2013,2/4/2013
153908,0,Invoices,S035183,Cust4,"3,607.73",1/31/2013,3/2/2013,2/12/2013
154003,0,Invoices,S035277,Cust4,"11,054.73",2/7/2013,3/9/2013,2/20/2013
154004,0,Invoices,S035284,Cust4,"1,452.77",2/7/2013,3/9/2013,2/20/2013
154005,0,Invoices,S035322,Cust4,679.72,2/7/2013,3/9/2013,2/11/2013
154007,0,Invoices,S035322,Cust4,339.86,2/7/2013,3/9/2013,2/20/2013
154017,0,Invoices,S035294,Cust4,"1,686.25",2/7/2013,3/9/2013,2/20/2013
154092,0,Invoices,S035357,Cust4,"1,571.30",2/15/2013,3/17/2013,2/27/2013
154158,0,Invoices,S035325,Cust4,"9,697.60",2/22/2013,3/24/2013,3/5/2013
154159,0,Invoices,S035401,Cust4,76.00,2/22/2013,3/24/2013,3/5/2013
154183,0,Invoices,S035248,Cust4,"17,634.85",2/26/2013,3/28/2013,3/11/2013
154184,0,Invoices,S035258,Cust4,"4,035.60",2/26/2013,3/28/2013,3/11/2013
154185,0,Invoices,S035457,Cust4,"16,333.35",2/26/2013,3/28/2013,3/11/2013
154186,0,Invoices,S035462,Cust4,"3,761.05",2/26/2013,3/28/2013,3/11/2013
154235,0,Invoices,S035448,Cust4,"3,642.30",2/28/2013,3/30/2013,4/1/2013
154236,0,Invoices,S035436,Cust4,"25,223.45",2/28/2013,3/30/2013,3/13/2013
154248,0,Invoices,S035484,Cust4,214.70,3/1/2013,3/31/2013,3/12/2013
154299,0,Invoices,S035436,Cust4,"2,097.60",3/7/2013,4/6/2013,3/20/2013
154378,0,Invoices,S035553,Cust4,"1,283.45",3/15/2013,4/14/2013,3/27/2013
154556,0,Invoices,S035522,Cust4,"6,120.96",4/1/2013,5/1/2013,5/2/2013
154617,0,Invoices,S035706,Cust4,"2,130.24",4/5/2013,5/5/2013,4/22/2013
154620,0,Invoices,S035717,Cust4,"4,751.04",4/5/2013,5/5/2013,4/22/2013
154681,0,Invoices,S035783,Cust4,"2,410.56",4/12/2013,5/12/2013,4/24/2013
154682,0,Invoices,S035775,Cust4,"2,131.20",4/12/2013,5/12/2013,4/24/2013
154683,0,Invoices,S035667,Cust4,"10,110.84",4/12/2013,5/12/2013,4/24/2013
154885,0,Invoices,S035869,Cust4,728.93,4/26/2013,5/26/2013,
154928,0,Invoices,S035836,Cust4,"13,165.44",4/30/2013,5/30/2013,5/23/2013
145113,0,Invoices,S029401,Cust5,"1,264.00",3/3/2011,4/2/2011,5/4/2011
145114,0,Invoices,S029399,Cust5,"6,382.00",3/3/2011,4/2/2011,5/4/2011
145115,0,Invoices,S029429,Cust5,"9,611.00",3/3/2011,4/2/2011,6/6/2011
145116,0,Invoices,S029430,Cust5,877.00,3/3/2011,4/2/2011,4/28/2011
145278,0,Invoices,S029484,Cust5,"4,563.00",3/14/2011,4/13/2011,6/6/2011
145325,0,Invoices,S029548,Cust5,"2,145.00",3/18/2011,4/17/2011,6/6/2011
145392,0,Invoices,S029520,Cust5,"28,219.00",3/22/2011,4/21/2011,5/25/2011
145510,0,Invoices,S029632,Cust5,"1,778.00",3/30/2011,4/29/2011,6/6/2011
145737,0,Invoices,S029748,Cust5,"17,099.00",4/15/2011,5/15/2011,6/6/2011
145816,0,Invoices,S029746,Cust5,"11,463.00",4/20/2011,5/20/2011,6/6/2011
